ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
11727,2024-02-04T00:00:00Z,Emergencia,Malo,Regular,6761239,Queja_usuario,Comentario_sobre_el_mantenimiento_11727
11728,2024-08-14T00:00:00Z,Emergencia,Malo,Bueno,35198,Queja_usuario,Comentario_sobre_el_mantenimiento_11728
11729,2024-06-01T00:00:00Z,Preventivo,Malo,Malo,35117,Preventivo,Comentario_sobre_el_mantenimiento_11729
11730,2024-01-11T00:00:00Z,Preventivo,Bueno,Malo,33731,Preventivo,Comentario_sobre_el_mantenimiento_11730
11731,2024-02-15T00:00:00Z,Preventivo,Malo,Regular,4796522,Queja_usuario,Comentario_sobre_el_mantenimiento_11731
11732,2024-01-17T00:00:00Z,Emergencia,Regular,Malo,58176,Queja_usuario,Comentario_sobre_el_mantenimiento_11732
11733,2024-09-05T00:00:00Z,Preventivo,Regular,Bueno,7902180,Queja_usuario,Comentario_sobre_el_mantenimiento_11733
11734,2024-08-19T00:00:00Z,Correctivo,Bueno,Malo,451330,Queja_usuario,Comentario_sobre_el_mantenimiento_11734
11735,2024-08-29T00:00:00Z,Correctivo,Malo,Bueno,5659305,Preventivo,Comentario_sobre_el_mantenimiento_11735
11736,2024-04-27T00:00:00Z,Preventivo,Malo,Malo,59285,Queja_usuario,Comentario_sobre_el_mantenimiento_11736
11737,2024-02-08T00:00:00Z,Correctivo,Bueno,Malo,7934644,Preventivo,Comentario_sobre_el_mantenimiento_11737
11738,2023-12-20T00:00:00Z,Preventivo,Regular,Malo,59398,Preventivo,Comentario_sobre_el_mantenimiento_11738
11739,2024-01-09T00:00:00Z,Preventivo,Bueno,Bueno,21619,Queja_usuario,Comentario_sobre_el_mantenimiento_11739
11740,2024-06-08T00:00:00Z,Emergencia,Malo,Malo,9288643,Queja_usuario,Comentario_sobre_el_mantenimiento_11740
11741,2023-11-07T00:00:00Z,Preventivo,Malo,Bueno,52982,Queja_usuario,Comentario_sobre_el_mantenimiento_11741
11742,2024-06-05T00:00:00Z,Emergencia,Regular,Malo,22013,Preventivo,Comentario_sobre_el_mantenimiento_11742
11743,2023-12-22T00:00:00Z,Preventivo,Bueno,Bueno,8914028,Queja_usuario,Comentario_sobre_el_mantenimiento_11743
11744,2024-04-30T00:00:00Z,Preventivo,Bueno,Bueno,18801,Queja_usuario,Comentario_sobre_el_mantenimiento_11744
11745,2024-09-09T00:00:00Z,Correctivo,Regular,Malo,21331,Queja_usuario,Comentario_sobre_el_mantenimiento_11745
11746,2024-10-07T00:00:00Z,Correctivo,Malo,Bueno,4730820,Queja_usuario,Comentario_sobre_el_mantenimiento_11746
11747,2024-08-06T00:00:00Z,Correctivo,Bueno,Regular,4737864,Preventivo,Comentario_sobre_el_mantenimiento_11747
11748,2024-04-29T00:00:00Z,Correctivo,Malo,Regular,59864,Preventivo,Comentario_sobre_el_mantenimiento_11748
11749,2024-04-22T00:00:00Z,Correctivo,Malo,Malo,9256444,Preventivo,Comentario_sobre_el_mantenimiento_11749
11750,2024-06-13T00:00:00Z,Emergencia,Malo,Regular,35051,Queja_usuario,Comentario_sobre_el_mantenimiento_11750
11751,2024-08-09T00:00:00Z,Correctivo,Bueno,Regular,9049198,Preventivo,Comentario_sobre_el_mantenimiento_11751
11752,2024-03-14T00:00:00Z,Correctivo,Regular,Bueno,34762,Preventivo,Comentario_sobre_el_mantenimiento_11752
11753,2024-02-22T00:00:00Z,Emergencia,Regular,Malo,19121,Queja_usuario,Comentario_sobre_el_mantenimiento_11753
11754,2024-05-15T00:00:00Z,Emergencia,Bueno,Malo,21199,Queja_usuario,Comentario_sobre_el_mantenimiento_11754
11755,2024-04-19T00:00:00Z,Preventivo,Bueno,Malo,58887,Preventivo,Comentario_sobre_el_mantenimiento_11755
11756,2023-12-17T00:00:00Z,Correctivo,Malo,Malo,9195237,Queja_usuario,Comentario_sobre_el_mantenimiento_11756
11757,2023-12-30T00:00:00Z,Preventivo,Bueno,Bueno,58875,Queja_usuario,Comentario_sobre_el_mantenimiento_11757
11758,2024-05-29T00:00:00Z,Emergencia,Malo,Regular,34132,Preventivo,Comentario_sobre_el_mantenimiento_11758
11759,2024-07-31T00:00:00Z,Correctivo,Regular,Malo,8803080,Preventivo,Comentario_sobre_el_mantenimiento_11759
11760,2024-02-07T00:00:00Z,Emergencia,Regular,Regular,21754,Preventivo,Comentario_sobre_el_mantenimiento_11760
11761,2024-08-17T00:00:00Z,Preventivo,Regular,Malo,9277666,Queja_usuario,Comentario_sobre_el_mantenimiento_11761
11762,2024-03-30T00:00:00Z,Correctivo,Malo,Malo,22381,Preventivo,Comentario_sobre_el_mantenimiento_11762
11763,2023-12-31T00:00:00Z,Correctivo,Regular,Bueno,22305,Preventivo,Comentario_sobre_el_mantenimiento_11763
11764,2024-10-05T00:00:00Z,Correctivo,Regular,Regular,52793,Queja_usuario,Comentario_sobre_el_mantenimiento_11764
11765,2023-12-09T00:00:00Z,Correctivo,Regular,Regular,3576515,Queja_usuario,Comentario_sobre_el_mantenimiento_11765
11766,2024-02-21T00:00:00Z,Emergencia,Malo,Malo,5182595,Queja_usuario,Comentario_sobre_el_mantenimiento_11766
11767,2024-09-09T00:00:00Z,Emergencia,Malo,Malo,9294101,Queja_usuario,Comentario_sobre_el_mantenimiento_11767
11768,2024-08-21T00:00:00Z,Correctivo,Malo,Bueno,25783,Queja_usuario,Comentario_sobre_el_mantenimiento_11768
11769,2024-01-04T00:00:00Z,Correctivo,Bueno,Malo,20006,Queja_usuario,Comentario_sobre_el_mantenimiento_11769
11770,2024-09-06T00:00:00Z,Correctivo,Bueno,Malo,8907185,Preventivo,Comentario_sobre_el_mantenimiento_11770
11771,2024-07-25T00:00:00Z,Preventivo,Bueno,Regular,7872670,Preventivo,Comentario_sobre_el_mantenimiento_11771
11772,2024-08-23T00:00:00Z,Correctivo,Regular,Malo,20101,Preventivo,Comentario_sobre_el_mantenimiento_11772
11773,2024-08-29T00:00:00Z,Emergencia,Regular,Regular,5270785,Preventivo,Comentario_sobre_el_mantenimiento_11773
11774,2024-02-08T00:00:00Z,Emergencia,Bueno,Malo,7928061,Preventivo,Comentario_sobre_el_mantenimiento_11774
11775,2024-07-15T00:00:00Z,Preventivo,Bueno,Bueno,19213,Preventivo,Comentario_sobre_el_mantenimiento_11775
11776,2023-11-29T00:00:00Z,Emergencia,Bueno,Regular,5658319,Queja_usuario,Comentario_sobre_el_mantenimiento_11776
11777,2024-09-21T00:00:00Z,Preventivo,Malo,Malo,53114,Queja_usuario,Comentario_sobre_el_mantenimiento_11777
11778,2023-12-02T00:00:00Z,Preventivo,Regular,Malo,53084,Queja_usuario,Comentario_sobre_el_mantenimiento_11778
11779,2024-02-18T00:00:00Z,Emergencia,Malo,Bueno,5195685,Queja_usuario,Comentario_sobre_el_mantenimiento_11779
11780,2024-08-30T00:00:00Z,Emergencia,Regular,Regular,7612591,Preventivo,Comentario_sobre_el_mantenimiento_11780
11781,2024-03-10T00:00:00Z,Correctivo,Regular,Malo,19534,Preventivo,Comentario_sobre_el_mantenimiento_11781
11782,2024-05-17T00:00:00Z,Correctivo,Malo,Malo,33974,Preventivo,Comentario_sobre_el_mantenimiento_11782
11783,2024-09-29T00:00:00Z,Correctivo,Malo,Regular,21459,Queja_usuario,Comentario_sobre_el_mantenimiento_11783
11784,2024-06-23T00:00:00Z,Preventivo,Regular,Bueno,9294593,Queja_usuario,Comentario_sobre_el_mantenimiento_11784
11785,2024-08-26T00:00:00Z,Correctivo,Bueno,Malo,60068,Preventivo,Comentario_sobre_el_mantenimiento_11785
11786,2024-09-10T00:00:00Z,Correctivo,Regular,Regular,5602471,Queja_usuario,Comentario_sobre_el_mantenimiento_11786
11787,2024-05-25T00:00:00Z,Emergencia,Malo,Malo,5195699,Queja_usuario,Comentario_sobre_el_mantenimiento_11787
11788,2024-02-06T00:00:00Z,Emergencia,Bueno,Malo,7113040,Queja_usuario,Comentario_sobre_el_mantenimiento_11788
11789,2024-01-29T00:00:00Z,Preventivo,Malo,Malo,58267,Queja_usuario,Comentario_sobre_el_mantenimiento_11789
11790,2024-03-23T00:00:00Z,Preventivo,Regular,Regular,7116100,Queja_usuario,Comentario_sobre_el_mantenimiento_11790
11791,2023-11-03T00:00:00Z,Preventivo,Malo,Bueno,20481,Preventivo,Comentario_sobre_el_mantenimiento_11791
11792,2024-04-13T00:00:00Z,Correctivo,Regular,Regular,5658678,Preventivo,Comentario_sobre_el_mantenimiento_11792
11793,2023-12-25T00:00:00Z,Emergencia,Regular,Bueno,22069,Preventivo,Comentario_sobre_el_mantenimiento_11793
11794,2024-01-11T00:00:00Z,Correctivo,Malo,Malo,9271171,Preventivo,Comentario_sobre_el_mantenimiento_11794
11795,2024-03-07T00:00:00Z,Correctivo,Regular,Bueno,34166,Queja_usuario,Comentario_sobre_el_mantenimiento_11795
11796,2023-10-25T00:00:00Z,Emergencia,Bueno,Regular,24978,Preventivo,Comentario_sobre_el_mantenimiento_11796
11797,2023-11-10T00:00:00Z,Correctivo,Bueno,Bueno,7841700,Preventivo,Comentario_sobre_el_mantenimiento_11797
11798,2024-05-07T00:00:00Z,Emergencia,Bueno,Malo,25067,Preventivo,
11799,2024-09-04T00:00:00Z,Emergencia,Malo,Malo,5197227,Queja_usuario,Comentario_sobre_el_mantenimiento_11799
11800,2024-05-14T00:00:00Z,Emergencia,Regular,Bueno,21392,Preventivo,Comentario_sobre_el_mantenimiento_11800
11801,2023-10-27T00:00:00Z,Emergencia,Malo,Malo,52268,Preventivo,Comentario_sobre_el_mantenimiento_11801
11802,2024-09-21T00:00:00Z,Correctivo,Bueno,Bueno,9403068,Queja_usuario,Comentario_sobre_el_mantenimiento_11802
11803,2024-09-18T00:00:00Z,Correctivo,Bueno,Regular,9226854,Preventivo,Comentario_sobre_el_mantenimiento_11803
11804,2024-04-28T00:00:00Z,Emergencia,Regular,Regular,33157,Queja_usuario,Comentario_sobre_el_mantenimiento_11804
11805,2024-08-01T00:00:00Z,Emergencia,Bueno,Malo,25603,Preventivo,Comentario_sobre_el_mantenimiento_11805
11806,2024-02-19T00:00:00Z,Preventivo,Bueno,Bueno,24881,Queja_usuario,Comentario_sobre_el_mantenimiento_11806
11807,2024-05-05T00:00:00Z,Preventivo,Bueno,Regular,22387,Queja_usuario,Comentario_sobre_el_mantenimiento_11807
11808,2024-06-07T00:00:00Z,Preventivo,Malo,Regular,9387386,Queja_usuario,Comentario_sobre_el_mantenimiento_11808
11809,2024-10-12T00:00:00Z,Emergencia,Malo,Malo,53121,Queja_usuario,Comentario_sobre_el_mantenimiento_11809
11810,2023-11-22T00:00:00Z,Emergencia,Regular,Regular,58907,Preventivo,Comentario_sobre_el_mantenimiento_11810
11811,2024-10-08T00:00:00Z,Preventivo,Bueno,Bueno,58877,Preventivo,Comentario_sobre_el_mantenimiento_11811
11812,2024-02-27T00:00:00Z,Correctivo,Bueno,Regular,5492773,Preventivo,Comentario_sobre_el_mantenimiento_11812
11813,2024-02-08T00:00:00Z,Emergencia,Bueno,Bueno,3581567,Preventivo,Comentario_sobre_el_mantenimiento_11813
11814,2024-01-30T00:00:00Z,Preventivo,Malo,Bueno,7853199,Queja_usuario,Comentario_sobre_el_mantenimiento_11814
11815,2024-09-17T00:00:00Z,Correctivo,Regular,Malo,18712,Preventivo,Comentario_sobre_el_mantenimiento_11815
11816,2024-05-08T00:00:00Z,Preventivo,Malo,Malo,33100,Queja_usuario,Comentario_sobre_el_mantenimiento_11816
11817,2024-06-06T00:00:00Z,Correctivo,Bueno,Bueno,34122,Queja_usuario,Comentario_sobre_el_mantenimiento_11817
11818,2024-07-31T00:00:00Z,Emergencia,Regular,Regular,5250226,Queja_usuario,Comentario_sobre_el_mantenimiento_11818
11819,2024-07-01T00:00:00Z,Preventivo,Malo,Regular,35112,Queja_usuario,Comentario_sobre_el_mantenimiento_11819
11820,2024-10-04T00:00:00Z,Correctivo,Bueno,Malo,59450,Preventivo,Comentario_sobre_el_mantenimiento_11820
11821,2024-04-26T00:00:00Z,Correctivo,Regular,Regular,24719,Queja_usuario,Comentario_sobre_el_mantenimiento_11821
11822,2024-08-29T00:00:00Z,Correctivo,Malo,Regular,32846,Preventivo,Comentario_sobre_el_mantenimiento_11822
11823,2024-09-01T00:00:00Z,Emergencia,Bueno,Malo,5658254,Preventivo,Comentario_sobre_el_mantenimiento_11823
11824,2023-11-29T00:00:00Z,Correctivo,Regular,Malo,8800715,Queja_usuario,Comentario_sobre_el_mantenimiento_11824
11825,2024-01-28T00:00:00Z,Preventivo,Regular,Malo,5196786,Queja_usuario,Comentario_sobre_el_mantenimiento_11825
11826,2024-08-02T00:00:00Z,Emergencia,Malo,Bueno,33284,Queja_usuario,Comentario_sobre_el_mantenimiento_11826
11827,2024-06-17T00:00:00Z,Emergencia,Regular,Bueno,33206,Preventivo,Comentario_sobre_el_mantenimiento_11827
11828,2024-04-15T00:00:00Z,Correctivo,Bueno,Malo,22152,Queja_usuario,Comentario_sobre_el_mantenimiento_11828
11829,2024-04-07T00:00:00Z,Correctivo,Regular,Bueno,21932,Queja_usuario,Comentario_sobre_el_mantenimiento_11829
11830,2024-08-23T00:00:00Z,Emergencia,Malo,Bueno,7211975,Preventivo,Comentario_sobre_el_mantenimiento_11830
11831,2024-08-24T00:00:00Z,Correctivo,Bueno,Malo,9290933,Preventivo,Comentario_sobre_el_mantenimiento_11831
11832,2024-05-24T00:00:00Z,Preventivo,Regular,Bueno,35007,Preventivo,Comentario_sobre_el_mantenimiento_11832
11833,2023-12-25T00:00:00Z,Emergencia,Regular,Bueno,19848,Queja_usuario,Comentario_sobre_el_mantenimiento_11833
11834,2024-09-26T00:00:00Z,Emergencia,Regular,Malo,35068,Preventivo,Comentario_sobre_el_mantenimiento_11834
11835,2024-06-05T00:00:00Z,Emergencia,Malo,Bueno,7896541,Queja_usuario,Comentario_sobre_el_mantenimiento_11835
11836,2024-06-20T00:00:00Z,Preventivo,Bueno,Bueno,7602208,Preventivo,Comentario_sobre_el_mantenimiento_11836
11837,2024-06-28T00:00:00Z,Emergencia,Bueno,Malo,5199536,Preventivo,Comentario_sobre_el_mantenimiento_11837
11838,2024-02-16T00:00:00Z,Correctivo,Regular,Bueno,5195673,Queja_usuario,Comentario_sobre_el_mantenimiento_11838
11839,2024-08-28T00:00:00Z,Emergencia,Bueno,Bueno,7526995,Queja_usuario,Comentario_sobre_el_mantenimiento_11839
11840,2024-03-30T00:00:00Z,Correctivo,Regular,Bueno,4823200,Preventivo,
11841,2023-12-22T00:00:00Z,Preventivo,Malo,Regular,60195,Preventivo,Comentario_sobre_el_mantenimiento_11841
11842,2024-02-25T00:00:00Z,Preventivo,Bueno,Malo,7591517,Queja_usuario,Comentario_sobre_el_mantenimiento_11842
11843,2024-02-12T00:00:00Z,Emergencia,Bueno,Malo,32696,Queja_usuario,Comentario_sobre_el_mantenimiento_11843
11844,2024-01-04T00:00:00Z,Preventivo,Regular,Bueno,3576400,Queja_usuario,Comentario_sobre_el_mantenimiento_11844
11845,2024-04-02T00:00:00Z,Correctivo,Malo,Regular,9157750,Preventivo,Comentario_sobre_el_mantenimiento_11845
11846,2024-03-29T00:00:00Z,Preventivo,Regular,Bueno,22538,Queja_usuario,Comentario_sobre_el_mantenimiento_11846
11847,2024-07-24T00:00:00Z,Emergencia,Malo,Regular,5174744,Preventivo,Comentario_sobre_el_mantenimiento_11847
11848,2024-03-04T00:00:00Z,Preventivo,Malo,Bueno,9177992,Queja_usuario,Comentario_sobre_el_mantenimiento_11848
11849,2024-01-11T00:00:00Z,Correctivo,Malo,Bueno,9224003,Preventivo,Comentario_sobre_el_mantenimiento_11849
11850,2024-09-30T00:00:00Z,Preventivo,Regular,Malo,32991,Preventivo,Comentario_sobre_el_mantenimiento_11850
11851,2024-07-23T00:00:00Z,Preventivo,Regular,Regular,24888,Preventivo,Comentario_sobre_el_mantenimiento_11851
11852,2024-06-23T00:00:00Z,Correctivo,Bueno,Bueno,8930890,Queja_usuario,Comentario_sobre_el_mantenimiento_11852
11853,2024-05-05T00:00:00Z,Correctivo,Malo,Regular,6878877,Preventivo,Comentario_sobre_el_mantenimiento_11853
11854,2024-08-15T00:00:00Z,Preventivo,Malo,Malo,21758,Queja_usuario,Comentario_sobre_el_mantenimiento_11854
11855,2023-12-21T00:00:00Z,Emergencia,Bueno,Regular,34980,Preventivo,Comentario_sobre_el_mantenimiento_11855
11856,2024-06-28T00:00:00Z,Correctivo,Bueno,Bueno,21086,Queja_usuario,Comentario_sobre_el_mantenimiento_11856
11857,2024-09-15T00:00:00Z,Emergencia,Regular,Bueno,3581604,Queja_usuario,Comentario_sobre_el_mantenimiento_11857
11858,2024-07-20T00:00:00Z,Preventivo,Malo,Regular,8967630,Preventivo,Comentario_sobre_el_mantenimiento_11858
11859,2024-08-11T00:00:00Z,Emergencia,Bueno,Malo,33605,Queja_usuario,Comentario_sobre_el_mantenimiento_11859
11860,2024-05-02T00:00:00Z,Preventivo,Regular,Regular,34084,Preventivo,Comentario_sobre_el_mantenimiento_11860
11861,2024-04-12T00:00:00Z,Correctivo,Malo,Regular,7855040,Preventivo,Comentario_sobre_el_mantenimiento_11861
11862,2023-03-11T00:00:00Z,Correctivo,Bueno,Malo,5658552,Preventivo,Comentario_sobre_el_mantenimiento_11862
11863,2024-09-15T00:00:00Z,Emergencia,Bueno,Regular,34918,Queja_usuario,Comentario_sobre_el_mantenimiento_11863
11864,2024-05-19T00:00:00Z,Emergencia,Regular,Regular,9225780,Preventivo,Comentario_sobre_el_mantenimiento_11864
11865,2024-10-03T00:00:00Z,Emergencia,Bueno,Regular,20239,Preventivo,Comentario_sobre_el_mantenimiento_11865
11866,2024-07-20T00:00:00Z,Correctivo,Malo,Regular,7840498,Preventivo,Comentario_sobre_el_mantenimiento_11866
11867,2024-02-22T00:00:00Z,Emergencia,Regular,Bueno,9289739,Queja_usuario,Comentario_sobre_el_mantenimiento_11867
11868,2023-11-11T00:00:00Z,Emergencia,Regular,Bueno,34043,Queja_usuario,Comentario_sobre_el_mantenimiento_11868
11869,2023-11-29T00:00:00Z,Correctivo,Malo,Malo,34852,Queja_usuario,Comentario_sobre_el_mantenimiento_11869
11870,2024-08-03T00:00:00Z,Emergencia,Malo,Regular,5211396,Queja_usuario,Comentario_sobre_el_mantenimiento_11870
11871,2024-07-05T00:00:00Z,Correctivo,Bueno,Bueno,58642,Queja_usuario,Comentario_sobre_el_mantenimiento_11871
11872,2024-05-05T00:00:00Z,Correctivo,Bueno,Bueno,58163,Queja_usuario,Comentario_sobre_el_mantenimiento_11872
11873,2024-07-31T00:00:00Z,Preventivo,Bueno,Malo,19116,Queja_usuario,Comentario_sobre_el_mantenimiento_11873
11874,2024-05-27T00:00:00Z,Preventivo,Bueno,Malo,4985746,Preventivo,Comentario_sobre_el_mantenimiento_11874
11875,2024-06-14T00:00:00Z,Correctivo,Bueno,Malo,7862457,Preventivo,Comentario_sobre_el_mantenimiento_11875
11876,2023-12-11T00:00:00Z,Correctivo,Malo,Malo,4730859,Queja_usuario,Comentario_sobre_el_mantenimiento_11876
11877,2024-05-10T00:00:00Z,Preventivo,Regular,Regular,9294346,Preventivo,Comentario_sobre_el_mantenimiento_11877
11878,2024-02-03T00:00:00Z,Correctivo,Bueno,Regular,5492733,Queja_usuario,Comentario_sobre_el_mantenimiento_11878
11879,2024-04-16T00:00:00Z,Correctivo,Malo,Regular,9155754,Queja_usuario,Comentario_sobre_el_mantenimiento_11879
11880,2024-03-13T00:00:00Z,Correctivo,Regular,Malo,19851,Queja_usuario,Comentario_sobre_el_mantenimiento_11880
11881,2024-04-24T00:00:00Z,Emergencia,Bueno,Regular,34137,Preventivo,Comentario_sobre_el_mantenimiento_11881
11882,2024-04-06T00:00:00Z,Preventivo,Regular,Malo,9220147,Queja_usuario,Comentario_sobre_el_mantenimiento_11882
11883,2023-10-24T00:00:00Z,Preventivo,Bueno,Regular,3576593,Queja_usuario,Comentario_sobre_el_mantenimiento_11883
11884,2024-02-14T00:00:00Z,Emergencia,Regular,Regular,25036,Queja_usuario,Comentario_sobre_el_mantenimiento_11884
11885,2023-10-23T00:00:00Z,Preventivo,Bueno,Regular,8954907,Queja_usuario,Comentario_sobre_el_mantenimiento_11885
11886,2023-10-23T00:00:00Z,Correctivo,Bueno,Regular,8891623,Queja_usuario,Comentario_sobre_el_mantenimiento_11886
11887,2024-03-14T00:00:00Z,Preventivo,Malo,Malo,4960344,Queja_usuario,Comentario_sobre_el_mantenimiento_11887
11888,2024-11-07T00:00:00Z,Correctivo,Regular,Bueno,59851,Preventivo,Comentario_sobre_el_mantenimiento_11888
11889,2023-10-25T00:00:00Z,Preventivo,Bueno,Malo,9184892,Preventivo,Comentario_sobre_el_mantenimiento_11889
11890,2024-09-12T00:00:00Z,Correctivo,Bueno,Bueno,7805729,Queja_usuario,Comentario_sobre_el_mantenimiento_11890
11891,2024-01-04T00:00:00Z,Preventivo,Regular,Malo,25666,Preventivo,Comentario_sobre_el_mantenimiento_11891
11892,2024-03-14T00:00:00Z,Preventivo,Bueno,Malo,5252817,Preventivo,Comentario_sobre_el_mantenimiento_11892
11893,2024-04-09T00:00:00Z,Emergencia,Regular,Bueno,21261,Queja_usuario,Comentario_sobre_el_mantenimiento_11893
11894,2024-05-18T00:00:00Z,Emergencia,Bueno,Regular,3556344,Preventivo,Comentario_sobre_el_mantenimiento_11894
11895,2024-09-18T00:00:00Z,Preventivo,Regular,Regular,5239323,Preventivo,Comentario_sobre_el_mantenimiento_11895
11896,2024-08-20T00:00:00Z,Correctivo,Regular,Regular,25564,Preventivo,Comentario_sobre_el_mantenimiento_11896
11897,2023-10-16T00:00:00Z,Correctivo,Regular,Regular,21336,Queja_usuario,Comentario_sobre_el_mantenimiento_11897
11898,2024-10-11T00:00:00Z,Correctivo,Bueno,Regular,9398058,Queja_usuario,Comentario_sobre_el_mantenimiento_11898
11899,2024-05-06T00:00:00Z,Correctivo,Regular,Regular,9433293,Preventivo,Comentario_sobre_el_mantenimiento_11899
11900,2023-11-04T00:00:00Z,Preventivo,Bueno,Regular,59031,Preventivo,Comentario_sobre_el_mantenimiento_11900
11901,2024-10-07T00:00:00Z,Correctivo,Regular,Bueno,21684,Queja_usuario,Comentario_sobre_el_mantenimiento_11901
11902,2024-08-21T00:00:00Z,Correctivo,Regular,Regular,21841,Queja_usuario,Comentario_sobre_el_mantenimiento_11902
11903,2024-09-10T00:00:00Z,Preventivo,Bueno,Bueno,9433325,Queja_usuario,Comentario_sobre_el_mantenimiento_11903
11904,2024-08-07T00:00:00Z,Correctivo,Malo,Malo,59878,Queja_usuario,Comentario_sobre_el_mantenimiento_11904
11905,2024-10-06T00:00:00Z,Correctivo,Regular,Regular,18800,Preventivo,Comentario_sobre_el_mantenimiento_11905
11906,2023-11-13T00:00:00Z,Emergencia,Regular,Bueno,19311,Preventivo,Comentario_sobre_el_mantenimiento_11906
11907,2024-01-13T00:00:00Z,Emergencia,Bueno,Bueno,6761386,Preventivo,Comentario_sobre_el_mantenimiento_11907
11908,2024-03-29T00:00:00Z,Emergencia,Regular,Bueno,22249,Queja_usuario,Comentario_sobre_el_mantenimiento_11908
11909,2024-02-18T00:00:00Z,Emergencia,Malo,Regular,4792816,Preventivo,Comentario_sobre_el_mantenimiento_11909
11910,2024-04-24T00:00:00Z,Emergencia,Malo,Malo,3573270,Preventivo,Comentario_sobre_el_mantenimiento_11910
11911,2024-08-18T00:00:00Z,Preventivo,Regular,Bueno,4988409,Preventivo,Comentario_sobre_el_mantenimiento_11911
11912,2024-08-01T00:00:00Z,Emergencia,Malo,Malo,3576484,Queja_usuario,Comentario_sobre_el_mantenimiento_11912
11913,2024-02-16T00:00:00Z,Emergencia,Malo,Bueno,24786,Queja_usuario,Comentario_sobre_el_mantenimiento_11913
11914,2023-11-21T00:00:00Z,Correctivo,Malo,Malo,5219891,Preventivo,Comentario_sobre_el_mantenimiento_11914
11915,2023-11-28T00:00:00Z,Emergencia,Regular,Bueno,9407791,Preventivo,Comentario_sobre_el_mantenimiento_11915
11916,2023-12-26T00:00:00Z,Correctivo,Bueno,Bueno,4731228,Preventivo,Comentario_sobre_el_mantenimiento_11916
11917,2024-07-04T00:00:00Z,Emergencia,Bueno,Regular,7861590,Preventivo,Comentario_sobre_el_mantenimiento_11917
11918,2024-05-07T00:00:00Z,Emergencia,Bueno,Bueno,9494910,Queja_usuario,Comentario_sobre_el_mantenimiento_11918
11919,2024-05-27T00:00:00Z,Emergencia,Regular,Malo,3568153,Preventivo,Comentario_sobre_el_mantenimiento_11919
11920,2024-02-26T00:00:00Z,Correctivo,Malo,Bueno,6878930,Queja_usuario,Comentario_sobre_el_mantenimiento_11920
11921,2024-08-16T00:00:00Z,Correctivo,Regular,Malo,7928068,Queja_usuario,Comentario_sobre_el_mantenimiento_11921
11922,2024-01-22T00:00:00Z,Emergencia,Malo,Malo,18876,Queja_usuario,Comentario_sobre_el_mantenimiento_11922
11923,2024-07-02T00:00:00Z,Correctivo,Regular,Malo,9297812,Preventivo,Comentario_sobre_el_mantenimiento_11923
11924,2024-05-27T00:00:00Z,Correctivo,Malo,Bueno,20978,Preventivo,Comentario_sobre_el_mantenimiento_11924
11925,2024-06-09T00:00:00Z,Correctivo,Bueno,Bueno,21225,Preventivo,Comentario_sobre_el_mantenimiento_11925
11926,2024-04-27T00:00:00Z,Emergencia,Regular,Malo,19742,Queja_usuario,Comentario_sobre_el_mantenimiento_11926
11927,2024-01-10T00:00:00Z,Correctivo,Malo,Bueno,5659359,Preventivo,Comentario_sobre_el_mantenimiento_11927
11928,2024-01-09T00:00:00Z,Emergencia,Regular,Regular,35030,Queja_usuario,Comentario_sobre_el_mantenimiento_11928
11929,2024-06-12T00:00:00Z,Correctivo,Malo,Malo,5492663,Preventivo,Comentario_sobre_el_mantenimiento_11929
11930,2024-01-26T00:00:00Z,Correctivo,Malo,Regular,34803,Preventivo,Comentario_sobre_el_mantenimiento_11930
11931,2024-02-05T00:00:00Z,Preventivo,Regular,Malo,25660,Queja_usuario,Comentario_sobre_el_mantenimiento_11931
11932,2023-11-18T00:00:00Z,Correctivo,Bueno,Bueno,21420,Preventivo,Comentario_sobre_el_mantenimiento_11932
11933,2024-04-23T00:00:00Z,Preventivo,Bueno,Bueno,6845974,Queja_usuario,Comentario_sobre_el_mantenimiento_11933
11934,2024-02-29T00:00:00Z,Preventivo,Malo,Malo,33209,Preventivo,Comentario_sobre_el_mantenimiento_11934
11935,2024-06-08T00:00:00Z,Preventivo,Bueno,Malo,22353,Preventivo,Comentario_sobre_el_mantenimiento_11935
11936,2024-06-09T00:00:00Z,Emergencia,Malo,Bueno,59788,Queja_usuario,Comentario_sobre_el_mantenimiento_11936
11937,2024-05-21T00:00:00Z,Correctivo,Bueno,Bueno,9291553,Preventivo,Comentario_sobre_el_mantenimiento_11937
11938,2024-04-04T00:00:00Z,Emergencia,Malo,Regular,9289343,Queja_usuario,Comentario_sobre_el_mantenimiento_11938
11939,2023-11-09T00:00:00Z,Emergencia,Regular,Regular,7126504,Queja_usuario,Comentario_sobre_el_mantenimiento_11939
11940,2023-12-02T00:00:00Z,Preventivo,Bueno,Bueno,22409,Queja_usuario,Comentario_sobre_el_mantenimiento_11940
11941,2024-07-30T00:00:00Z,Correctivo,Regular,Regular,23396,Queja_usuario,Comentario_sobre_el_mantenimiento_11941
11942,2024-08-10T00:00:00Z,Emergencia,Bueno,Bueno,19455,Queja_usuario,Comentario_sobre_el_mantenimiento_11942
11943,2024-04-11T00:00:00Z,Preventivo,Malo,Bueno,59661,Preventivo,Comentario_sobre_el_mantenimiento_11943
